,bias,bias_std_err,tau,phi_S2S,phi_w,sigma
EAS_12.328467390000,-0.18700811605867595,0.10289926971468401,0.7310460247234566,0.8709812066872261,0.7232785696926622,1.3476529382756408
EAS_13.219411480000,-0.20623421632757954,0.10642074970562967,0.7520734143978945,0.9095968122228578,0.7680029940263075,1.4081226439069376
EAS_14.174741630000,-0.24090604601057955,0.11033527741477268,0.7765338815964059,0.9481596628733389,0.8202652767567951,1.4747361593926442
EAS_15.199110830000,-0.2870466042730643,0.11452159099102716,0.8024975802689718,0.9894938225569002,0.878203161498767,1.547365885652857
EAS_16.297508350000,-0.32970991029832564,0.1198869906923034,0.8396175827768121,1.0318164403568895,0.9434393257404914,1.6308527258009573
EAS_17.475284000000,-0.3758771365189435,0.12515205544826843,0.8784011660102952,1.0620175179673605,1.0220089037099616,1.7158006924407732
EAS_18.738174230000,-0.4417256738756832,0.13051926786373982,0.9185702730319776,1.0881034646482168,1.1117402612007263,1.8065732491798263
EAS_20.092330030000,-0.5637089248213879,0.13816556485356943,0.984213794743348,1.1031704703828955,1.206093541156046,1.907963183739731
EAS_21.544346900000,-0.8026115195027673,0.1503991961114483,1.102806551630608,1.082135795150471,1.3099196307813294,2.0256084539149293
EAS_23.101297000000,-1.2186736832815328,0.17466671526275332,1.3324074265387431,1.0381648835772679,1.48779759180496,2.2509192677591163
EAS_24.770763560000,-1.6225389425033594,0.2041272425791889,1.5837712378571662,1.0641888462648446,1.772911202998043,2.604619620615281
